Fecha		Ap	Pb   ENSO
04/12/2006        99.19              100.9936133         1
05/12/2006       128.31              103.5080847         1
06/12/2006       140.43              101.8620132         1
07/12/2006        160.8              78.02637988         1
08/12/2006       121.02              72.45306703         1
09/12/2006       149.04              86.90479686         1
10/12/2006       130.24              68.22771822         1
11/12/2006       125.05              79.33546034         1
12/12/2006        159.6              84.07925686         1
13/12/2006       120.29              85.58275521         1
14/12/2006       109.17              80.96857062         1
15/12/2006       143.99              76.36734722         1
16/12/2006       108.89              78.29856493         1
17/12/2006         88.6              75.03234437         1
18/12/2006        97.38              87.85096392         1
19/12/2006        91.69              85.50498805         1
20/12/2006        112.3              86.15304768         1
21/12/2006        90.33              84.83100603         1
22/12/2006        95.54              84.15702401         1
23/12/2006        93.87              82.44614658         1
24/12/2006        80.42               81.8888153         1
25/12/2006         83.8              74.76015933         1
26/12/2006        102.9              81.56478548         1
27/12/2006       109.45              81.07226016         1
28/12/2006        94.81              76.80802777         1
29/12/2006        74.31              78.15599181         1
30/12/2006        73.92              76.00443382         1
31/12/2006        68.52              75.18787868         1
01/01/2007        59.37              72.89525977       0.7
02/01/2007        70.43               76.3683002       0.7
03/01/2007        62.26              83.14716061       0.7
04/01/2007        62.29              88.48535238       0.7
05/01/2007         65.3              92.46005421       0.7
06/01/2007        66.15              99.94638581       0.7
07/01/2007        61.56              108.0887362       0.7
08/01/2007        69.49              109.5294048       0.7
09/01/2007        81.92              109.9796137       0.7
10/01/2007        73.61              114.8804597       0.7
11/01/2007        58.74              120.8618071       0.7
12/01/2007        66.61              123.6659657       0.7
13/01/2007        66.37              124.1676271       0.7
14/01/2007        77.17              123.5116083       0.7
15/01/2007        64.95              119.0095189       0.7
16/01/2007        91.49              121.2348374       0.7
17/01/2007       110.93               120.617408       0.7
18/01/2007        79.67              116.8485159       0.7
19/01/2007         86.6              117.5688502       0.7
20/01/2007        78.54              118.0190592       0.7
21/01/2007        83.95              119.4725909       0.7
22/01/2007        70.96              104.8472318       0.7
23/01/2007        71.19              124.0904484       0.7
24/01/2007         57.9               122.791274       0.7
25/01/2007        84.39              120.1157466       0.7
26/01/2007        84.65              142.7548249       0.7
27/01/2007         82.8              130.9593506       0.7
28/01/2007         61.8              128.3095494       0.7
29/01/2007        53.38              131.5896431       0.7
30/01/2007        52.49              128.1680551       0.7
31/01/2007        52.92              121.2219742       0.7
01/02/2007        50.95               128.663407       0.3
02/02/2007        45.66              133.3166488       0.3
03/02/2007        45.89              129.3753784       0.3
04/02/2007        42.03              130.6086146       0.3
05/02/2007        44.43              135.0838636       0.3
06/02/2007        40.31              131.5748616       0.3
07/02/2007        40.86              134.7151641       0.3
08/02/2007        41.29              141.6568855       0.3
09/02/2007        43.93              137.3469156       0.3
10/02/2007        45.49              138.3513039       0.3
11/02/2007        41.72              137.3850569       0.3
12/02/2007         39.1              135.1982876       0.3
13/02/2007        38.84              136.6349442       0.3
14/02/2007        40.47              138.1097421       0.3
15/02/2007        45.38              135.2110013       0.3
16/02/2007        52.72              141.4407513       0.3
17/02/2007        46.49               132.172409       0.3
18/02/2007        41.85              138.5928656       0.3
19/02/2007        47.96              140.7669212       0.3
20/02/2007        44.71              133.9904789       0.3
21/02/2007        40.63              140.9322003       0.3
22/02/2007        39.08              135.2491427       0.3
23/02/2007        40.42              140.5126457       0.3
24/02/2007        36.57              142.7629839       0.3
